F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,KELAS
0.021704185,0.017834448,0.020308848,0.017915079,0.016380407,0.017834448,0.015716656,0.017915079,0.014294586,0.014214268,0.013946348,0.014296118,5.70493882,8.528853707,6.776076,8.155426854,9.772867919,8.528853707,10.92446092,8.155426854,12.39303686,12.57482837,13.00605622,12.37038334,121.1024084,265.8637635,174.619324,233.8587695,331.00301,265.8637635,412.6345691,233.8587695,482.2596537,493.4260167,514.0868112,474.8686892,0.277526974,0.200507205,0.248938824,0.19925057,0.172120575,0.200507205,0.159257345,0.19925057,0.133084598,0.132150624,0.126507893,0.130931043,25.50867864,34.54484662,114.9658762,49.91273272,139.7116128,72.18905009,1193.346428,2491.280887,5211.258953,0.001338104,2.09E-09,8.27E-12,1.11E-12,2.64E-24,-5.02E-17,-2.04E-24,SUNFLOWER
0.040161,0.033347842,0.039209693,0.032470977,0.030819832,0.033347842,0.030206682,0.032470977,0.027235484,0.026722003,0.026762293,0.026032225,3.393146293,5.264143517,3.787651303,5.529287031,6.049891566,5.264143517,6.807144578,5.529287031,8.05061167,9.017713424,9.122788732,9.499403235,59.23474148,120.3738017,67.77569138,128.1631238,179.9659237,120.3738017,215.6414337,128.1631238,308.2810905,361.1343809,378.2797062,385.1721021,0.424354789,0.322603325,0.400145075,0.313637285,0.29985852,0.322603325,0.284615286,0.313637285,0.249725866,0.229859403,0.23787874,0.224829022,84.55706,61.15873838,102.234112,44.10410166,107.452768,66.22110329,3740.39128,1945.171784,4385.234521,0.001590475,1.02E-09,3.24E-11,2.65E-12,1.26E-23,2.75E-17,2.11E-23,SUNFLOWER
0.034677067,0.029409966,0.033474639,0.029999207,0.028423774,0.029409966,0.027441145,0.029999207,0.025399241,0.024117025,0.024693304,0.024570884,2.959145475,4.688392349,3.230190661,4.005388208,5.466588685,4.688392349,5.987504873,4.005388208,7.537039714,8.30006576,8.281007813,7.002192004,29.3634181,69.60526111,33.47369261,48.96271921,99.37904628,69.60526111,114.4836062,48.96271921,187.3398957,214.795717,216.9413359,153.2744076,0.419808662,0.307775587,0.384242423,0.329525301,0.296659421,0.307775587,0.260956139,0.329525301,0.242650064,0.210240981,0.20838305,0.228147934,56.7680233,70.42747134,114.6423262,66.40382674,149.5093243,74.26289598,4960.028719,4409.468205,5514.977719,0.001500498,1.45E-09,6.11E-12,6.56E-11,-2.47E-22,-6.11E-16,-1.29E-21,SUNFLOWER
0.025577343,0.021233731,0.025471528,0.02145815,0.019006643,0.021233731,0.018977399,0.02145815,0.016367977,0.016393374,0.016382511,0.016605039,4.782131831,6.95316347,4.96482406,6.425892386,8.509955739,6.95316347,8.787623494,6.425892386,11.1115099,11.24268762,11.39492006,10.29381683,80.95512045,169.5117664,89.76268271,138.3999337,248.5771675,169.5117664,275.8503946,138.3999337,415.5893983,437.1414755,457.9262021,353.8048852,0.354678539,0.27344848,0.353047149,0.279094253,0.231166925,0.27344848,0.231447865,0.279094253,0.179708029,0.179108104,0.181541995,0.184584294,29.75412613,32.13190087,94.08007207,50.87720384,97.98788889,65.07434903,1032.459054,2588.489871,4234.670901,0.00186846,4.57E-07,2.88E-10,1.46E-10,2.99E-20,9.60E-14,-4.85E-22,SUNFLOWER
0.022039812,0.017575502,0.020820514,0.018209528,0.01637411,0.017575502,0.015476725,0.018209528,0.014111231,0.013469566,0.013304965,0.013999256,3.898879159,6.013206799,4.382947714,5.612980778,7.178712281,6.013206799,8.108100233,5.612980778,9.846541301,10.58417882,11.16609799,9.807021067,46.43444483,98.47210709,55.69225164,95.02686283,156.6534912,98.47210709,189.8250028,95.02686283,294.1956028,307.7457092,358.081809,294.8331678,0.326505465,0.228714537,0.298436904,0.24076039,0.208141496,0.228714537,0.18726046,0.24076039,0.161572325,0.146201473,0.143324662,0.15413081,48.30946154,39.06095697,106.3807692,61.55113941,88.37643706,72.07447676,1525.758359,3788.542763,5194.730201,0.001471863,1.57E-08,2.56E-11,2.97E-13,7.86E-25,-3.21E-17,-2.29E-25,SUNFLOWER
0.02725001,0.022579331,0.026790968,0.022780147,0.021198116,0.022579331,0.020943902,0.022780147,0.018614663,0.018068289,0.018344722,0.018262809,4.181571429,6.011448824,4.20149149,5.635214874,7.414161589,6.011448824,7.479314882,5.635214874,9.891198939,10.08976037,9.968205534,9.423803825,70.70520635,134.9658497,68.93002915,118.1448108,210.3665642,134.9658497,209.2580971,118.1448108,346.9929496,352.7389798,347.5088364,309.1643129,0.371632118,0.278313468,0.361364562,0.281423751,0.249434606,0.278313468,0.24227805,0.281423751,0.197389623,0.187219008,0.191250007,0.189531297,34.40565654,27.68134453,121.691572,62.01348667,144.9788798,79.30347019,766.2568351,3845.672529,6289.040384,0.001357965,2.98E-07,2.05E-11,2.23E-12,4.88E-24,5.81E-17,1.43E-23,SUNFLOWER
0.02503363,0.021364686,0.02536906,0.021210288,0.019552123,0.021364686,0.019757595,0.021210288,0.017394853,0.017359673,0.017513209,0.01723466,6.249614367,8.376908827,5.937667788,8.200658406,10.92256818,8.376908827,10.50969539,8.200658406,14.07083112,13.48034182,13.66031282,13.19240599,126.0787335,228.6490448,114.803974,210.1809138,381.155303,228.6490448,362.8247746,210.1809138,628.3895712,600.6284722,615.9533465,549.623068,0.299615177,0.238693937,0.306299308,0.235986671,0.205045068,0.238693937,0.209965369,0.235986671,0.168446143,0.17017015,0.172800102,0.167491365,21.43904906,19.72381336,115.0888679,75.51036513,145.1252642,88.10053543,389.0288133,5701.815242,7761.704343,0.00118561,3.94E-09,8.78E-12,7.06E-14,-4.13E-26,-3.82E-18,-3.72E-26,SUNFLOWER
0.029852512,0.024344119,0.028587039,0.02488013,0.022265217,0.024344119,0.021394014,0.02488013,0.019211321,0.018821368,0.018450985,0.019251206,2.591190977,3.824828605,2.700569307,3.611526813,4.837972892,3.824828605,5.025365727,3.611526813,6.761577677,6.86539834,7.005664618,6.434872018,19.04388271,38.41130682,19.96582655,35.91874576,66.25514759,38.41130682,69.14323661,35.91874576,131.171086,126.3853275,135.0988967,116.7201638,0.415843224,0.311985493,0.395060325,0.323987935,0.273937073,0.311985493,0.258928198,0.323987935,0.215005902,0.205814613,0.202982277,0.214068475,24.08414414,30.96988183,112.2875676,62.29287362,118.9906426,74.7765065,959.1335804,3880.402104,5591.525924,0.001328776,9.12E-08,2.23E-11,1.30E-11,1.19E-22,3.88E-15,-1.86E-22,SUNFLOWER
0.048172957,0.041462836,0.048526822,0.041737695,0.03971582,0.041462836,0.040163625,0.041737695,0.035541851,0.033868405,0.036129906,0.034182658,2.690447761,3.850682709,2.611304546,3.758487124,5.150553271,3.850682709,5.002871822,3.758487124,7.394797753,7.191142139,7.176601508,7.010621927,19.56713433,37.49852317,17.75666417,34.96655251,70.93222804,37.49852317,64.15951329,34.96655251,145.649397,131.6466089,131.2077081,122.1704388,0.418976255,0.328948534,0.416204152,0.330393103,0.293500469,0.328948534,0.288270899,0.330393103,0.236668063,0.224696886,0.233068129,0.227045761,50.16677095,47.25635268,163.3182905,62.91489121,176.6203501,60.02249522,2233.162869,3958.283537,3602.699933,0.001034992,8.66E-09,1.37E-12,6.80E-12,2.07E-23,-4.73E-16,-1.71E-24,SUNFLOWER
0.019394477,0.016349214,0.020011056,0.016499937,0.014798849,0.016349214,0.015267723,0.016499937,0.012987876,0.013066937,0.013396092,0.013174043,6.47481803,9.838498366,7.205303941,9.405766458,11.7291806,9.838498366,13.01888554,9.405766458,15.8178392,16.69075634,17.44947015,15.91427919,128.3240668,291.8774611,170.0565464,267.86806,419.2922776,291.8774611,550.7604585,267.86806,756.6588308,848.0860432,971.5640107,778.0035057,0.267891612,0.203703725,0.270623108,0.207015517,0.177895908,0.203703725,0.182444808,0.207015517,0.141099191,0.141738274,0.14758592,0.14319862,44.81013,57.94609552,121.9527667,77.2309767,131.8189733,85.33578731,3357.749986,5964.623762,7282.196596,0.001536509,8.40E-08,2.17E-11,4.69E-12,1.14E-23,-5.96E-16,-4.59E-23,SUNFLOWER
0.02564299,0.020806397,0.023513903,0.020748013,0.019653068,0.020806397,0.0184661,0.020748013,0.017703453,0.017244032,0.01699431,0.017190736,5.069293233,7.315406753,5.584731024,7.181207528,8.762412651,7.315406753,9.511143674,7.181207528,11.1206365,11.44025802,11.95380088,11.30855047,116.5842767,214.9384061,117.5787431,199.7287387,318.8621355,214.9384061,331.6097724,199.7287387,462.1632911,491.6769336,504.5076948,467.1987377,0.324267174,0.241393626,0.294882172,0.240309018,0.216201703,0.241393626,0.201087625,0.240309018,0.180870386,0.175065029,0.173888847,0.174323356,106.7603664,82.82561393,138.6126396,68.62372892,137.6041321,75.57463545,6860.082323,4709.216171,5711.525523,0.001321504,1.49E-07,2.64E-12,2.43E-11,-1.07E-22,-6.52E-15,-1.62E-22,SUNFLOWER
0.026621233,0.021522076,0.025665613,0.02105146,0.020350287,0.021522076,0.019584855,0.02105146,0.017662329,0.016848723,0.016961357,0.016452933,2.763130435,3.966409189,2.978073127,4.3303128,5.098931818,3.966409189,5.443540199,4.3303128,7.094998102,6.952894913,7.498192931,7.664871608,28.37063894,50.89007883,31.26137936,62.21120881,96.56680303,50.89007883,102.8617261,62.21120881,186.6042277,157.3159684,189.6103679,195.3961908,0.427093563,0.311617253,0.398273504,0.302708009,0.294842137,0.311617253,0.272157268,0.302708009,0.237085581,0.208730617,0.216234318,0.202521963,71.43689434,49.09033793,139.351166,67.21596233,157.2870981,75.22601076,2409.861278,4517.985592,5658.952695,0.001220034,3.17E-10,9.14E-12,4.83E-12,1.10E-24,7.67E-17,3.21E-23,SUNFLOWER
0.015513978,0.013360359,0.015187544,0.013455258,0.012483212,0.013360359,0.012214024,0.013455258,0.011423731,0.011451671,0.011152255,0.011586373,9.070816568,11.70797611,9.509901693,11.73298471,13.4422332,11.70797611,14.13664501,11.73298471,15.9079604,15.711645,16.72133193,15.76298871,206.9056726,325.1875744,226.3721459,333.4695624,430.1219565,325.1875744,470.9681838,333.4695624,581.9110099,557.5307792,633.0977875,578.6035287,0.167713646,0.124775518,0.161889523,0.125985462,0.109762885,0.124775518,0.105338815,0.125985462,0.089884676,0.088990989,0.086224654,0.090918197,36.63701969,41.76988165,156.0385157,63.90060337,169.870752,70.69024095,1744.723013,4083.287111,4997.110165,0.001202298,3.06E-09,4.50E-13,5.88E-12,9.37E-24,-3.11E-16,1.94E-24,SUNFLOWER
0.017780022,0.01527965,0.018704787,0.015322412,0.013717077,0.01527965,0.014445802,0.015322412,0.012164051,0.012393679,0.012791894,0.012359663,6.439098305,9.487096226,7.386698948,9.145881594,10.84957216,9.487096226,12.47144585,9.145881594,13.91213265,14.87169391,16.03253021,14.4149433,121.1801085,256.931035,164.1837652,235.5741483,326.9422173,256.931035,453.6728606,235.5741483,525.9038946,614.7109286,730.3986457,570.1159545,0.256187068,0.192482977,0.250366382,0.196691798,0.169240566,0.192482977,0.171249844,0.196691798,0.137553234,0.135128029,0.140363607,0.137430813,68.68341455,72.88952938,145.8674552,64.12507569,159.4876108,63.52124469,5312.883493,4112.025332,4034.948527,0.001328873,4.31E-08,2.01E-12,4.57E-12,1.39E-23,9.21E-16,3.18E-25,SUNFLOWER
0.031428616,0.026102396,0.030330758,0.026023247,0.024358314,0.026102396,0.023340255,0.026023247,0.021246811,0.020263105,0.020130658,0.020158325,3.042192191,4.222097827,3.099221601,4.4480432,5.738168287,4.222097827,5.842720149,4.4480432,8.107305543,7.674005724,8.24486729,8.115514296,30.04266153,51.56351437,28.22841341,60.31146464,106.7562779,51.56351437,99.67507836,60.31146464,213.638373,171.2014513,197.4328598,202.4700668,0.413486008,0.323501587,0.399691184,0.322693588,0.287706196,0.323501587,0.274531773,0.322693588,0.233193446,0.221722169,0.219104966,0.221081833,44.73801487,57.6667694,91.51588476,54.28607584,111.7267955,76.05219431,3325.456293,2946.97803,5783.936259,0.001665661,8.20E-08,1.60E-10,7.76E-12,2.11E-22,-3.27E-17,1.74E-22,SUNFLOWER
0.032935478,0.028275976,0.031562134,0.028059335,0.027901737,0.028275976,0.025989029,0.028059335,0.025456275,0.023493026,0.023138989,0.023201288,3.598484211,5.232483011,3.892048361,5.238642699,6.289105422,5.232483011,6.864590494,5.238642699,8.157167421,8.521937146,9.021298965,8.559176465,54.89192782,109.9379842,66.2322543,112.8703331,165.0102861,109.9379842,205.2951958,112.8703331,273.695092,296.033949,349.7210107,305.5652308,0.441197884,0.35864632,0.422560242,0.358010378,0.336630514,0.35864632,0.319077485,0.358010378,0.292168326,0.275429318,0.272785324,0.274210762,89.65546246,101.0295125,120.5132132,59.81474604,127.1541321,56.07686775,10206.9624,3577.803843,3144.615096,0.001637795,3.89E-07,1.18E-10,1.11E-11,6.47E-24,2.48E-15,4.03E-22,SUNFLOWER
0.055641483,0.050232431,0.05947336,0.049820533,0.047156331,0.050232431,0.05072147,0.049820533,0.042408029,0.041475708,0.045557132,0.041230453,4.677771165,5.922478685,3.971643822,6.599990873,8.824280798,5.922478685,7.466802413,6.599990873,12.34763287,10.68378948,10.47530987,12.05904773,70.43439445,107.5420318,54.4686003,132.7042045,248.0159811,107.5420318,190.9866239,132.7042045,481.783752,349.2583964,370.655547,439.6646708,0.390882918,0.331345884,0.429167199,0.317818616,0.296753578,0.331345884,0.332127897,0.317818616,0.254814018,0.249286276,0.286028284,0.238479412,71.73212914,75.71856536,133.8717702,65.99809319,153.6432759,70.71184068,5733.301141,4355.748304,5000.164413,0.00147942,3.47E-07,4.59E-12,6.27E-12,-3.30E-23,-2.27E-15,-6.46E-24,SUNFLOWER
0.074822221,0.069896892,0.076265324,0.06993247,0.068593931,0.069896892,0.069466446,0.06993247,0.064937209,0.063042711,0.06587264,0.063026704,3.052007181,4.140910187,3.065173357,4.534505276,5.732323741,4.140910187,5.770346619,4.534505276,8.021077477,7.42708243,8.08339283,8.204555633,36.38696589,62.22524402,35.01319844,75.50497044,129.6615755,62.22524402,124.9892797,75.50497044,257.1148216,207.8679683,248.0038042,254.9271799,0.480824512,0.410636457,0.472160599,0.402331514,0.382968982,0.410636457,0.373945795,0.402331514,0.339482063,0.329845669,0.331372616,0.323340663,112.6224444,100.9050598,145.3655699,62.39462636,144.6272258,53.93085597,10181.8311,3893.089398,2908.537226,0.001331852,3.06E-08,1.92E-11,9.77E-12,1.12E-22,1.83E-16,-7.33E-23,SUNFLOWER
0.033533049,0.028392246,0.034204912,0.028157228,0.025623828,0.028392246,0.026277292,0.028157228,0.022294334,0.02234718,0.022804842,0.022116779,3.442757895,5.003345036,3.774937262,4.96412675,6.052873494,5.003345036,6.634296948,4.96412675,7.910214178,8.135499831,8.648769494,8.105349107,55.63978045,106.1411816,59.03296683,102.0011783,161.5455482,106.1411816,175.8971803,102.0011783,254.577279,265.1424675,283.9068465,258.4549765,0.434258751,0.348050998,0.422203629,0.342556048,0.30916289,0.348050998,0.305425758,0.342556048,0.253916966,0.250502299,0.251864298,0.244464134,21.99183483,18.39370084,93.48015616,50.6671207,103.0444835,75.68657436,338.3282306,2567.15712,5728.457538,0.001560486,1.16E-07,4.02E-11,1.92E-12,-9.36E-24,5.38E-16,-1.40E-23,SUNFLOWER
0.028062969,0.023501495,0.026827293,0.023183864,0.021595396,0.023501495,0.020679633,0.023183864,0.019391532,0.019105526,0.018591546,0.018869054,4.328935714,6.10751503,4.609890012,6.157461351,7.636389982,6.10751503,8.198537465,6.157461351,9.89683871,9.984510493,10.73074454,10.03282181,53.58599286,103.3145362,58.41969858,102.4793408,167.937263,103.3145362,188.518441,102.4793408,287.7858638,286.9193698,330.4591757,281.4535458,0.318792452,0.238796501,0.298234732,0.234915822,0.209644486,0.238796501,0.195552258,0.234915822,0.172153456,0.164776423,0.160605638,0.162156869,76.99987522,72.69167302,150.5554474,54.45101875,153.7284456,82.5290694,5284.079326,2964.913443,6811.047296,0.001041744,3.44E-08,1.96E-12,1.12E-12,1.56E-24,1.55E-16,5.46E-25,SUNFLOWER
0.028431745,0.024519864,0.027006628,0.023953391,0.023489634,0.024519864,0.022146944,0.023953391,0.021553612,0.020822817,0.019950043,0.020138955,5.591726316,7.578817786,5.677089916,7.868748022,9.914283133,7.578817786,10.16305764,7.868748022,13.05531825,12.46567898,13.60957336,13.28035334,100.805212,182.3737068,101.9825116,188.7131496,307.3295663,182.3737068,324.9662162,188.7131496,517.727638,482.8890774,570.8252639,528.267035,0.317036528,0.243478285,0.299913453,0.237614728,0.217647213,0.243478285,0.203585881,0.237614728,0.180941104,0.174311333,0.167141617,0.167331041,24.6906006,21.73228363,137.982006,84.79603453,168.6017808,87.38519573,472.2921519,7190.367472,7636.172433,0.00125962,1.39E-07,9.81E-14,3.09E-12,-1.70E-24,2.41E-16,1.47E-25,SUNFLOWER
0.040160408,0.033351491,0.039207709,0.032475994,0.030815934,0.033351491,0.030211062,0.032475994,0.027232298,0.026721248,0.026766026,0.026030612,3.3930501,5.263741913,3.787551102,5.528740848,6.049558233,5.263741913,6.807012048,5.528740848,8.050321932,9.017148917,9.122796781,9.498774213,59.22561924,120.3640668,67.77546293,128.1550917,179.9293012,120.3640668,215.6381044,128.1550917,308.2227887,361.0981234,378.2664668,385.1378526,0.424282304,0.322649611,0.400133992,0.313666673,0.299781262,0.322649611,0.28467372,0.313666673,0.249701681,0.229896587,0.237889377,0.224822741,84.563436,61.14668998,102.232072,44.1004349,107.452196,66.21980558,3738.917696,1944.848359,4385.062651,0.001590474,1.02E-09,3.24E-11,2.65E-12,1.26E-23,2.76E-17,2.11E-23,SUNFLOWER
0.045207514,0.039950355,0.044639096,0.039675386,0.039090639,0.039950355,0.038419722,0.039675386,0.036099107,0.034613163,0.035225676,0.034139252,4.872315315,7.022796343,5.134749259,6.649560382,8.264240602,7.022796343,8.737784722,6.649560382,10.38867771,10.93940574,11.0566789,10.32087146,83.17744444,157.5373751,88.01751629,144.7081701,227.8811128,157.5373751,248.214462,144.7081701,339.7439849,362.2254643,378.427048,335.1695776,0.394171451,0.310299896,0.371042755,0.308916952,0.299932302,0.310299896,0.282609943,0.308916952,0.260125075,0.241642378,0.24503027,0.239375484,51.52291754,47.55815365,114.9430255,44.73792211,139.5012834,56.89879678,2261.777979,2001.481674,3237.473075,0.001506994,1.54E-07,4.63E-11,1.66E-11,3.25E-22,1.14E-15,-3.24E-22,SUNFLOWER
0.091471751,0.080547962,0.090239799,0.080642736,0.081216007,0.080547962,0.078727371,0.080642736,0.074749302,0.069304644,0.07208787,0.069476884,4.017969874,5.690828273,4.209290226,5.87287658,7.066060036,5.690828273,7.29601506,5.87287658,9.234484988,9.193391034,9.397924585,9.429219892,99.61809505,175.2277126,98.49201504,191.006446,302.7373036,175.2277126,297.0616235,191.006446,510.0747276,472.5869411,494.7582202,506.5914955,0.50748515,0.42332193,0.486797395,0.423639646,0.413348843,0.42332193,0.391413833,0.423639646,0.368910943,0.340669114,0.345464338,0.340691777,57.78368468,56.77453806,96.20139039,82.1346342,92.76103604,88.23350625,3223.348172,6746.098136,7785.151626,0.001488513,4.22E-07,8.92E-10,4.18E-10,2.55E-19,2.65E-13,-2.16E-21,SUNFLOWER
0.020512175,0.016952136,0.019723045,0.016732612,0.015102438,0.016952136,0.014505493,0.016732612,0.012897435,0.012834808,0.01236046,0.012642345,4.387238971,6.459805641,4.871776581,6.625449428,8.175289134,6.459805641,9.073969272,6.625449428,11.30580812,11.47258278,12.49560851,11.79367562,52.60100368,113.727127,68.61085841,118.0521926,179.393558,113.727127,231.9561254,118.0521926,335.3820517,354.4277552,424.3694054,367.3115556,0.294277228,0.214222067,0.27571707,0.211095055,0.180848273,0.214222067,0.166788927,0.211095055,0.136565264,0.13236065,0.124547712,0.129975581,50.71701651,45.46613303,137.8060367,52.46914372,124.0053248,61.16401536,2067.169252,2753.011042,3741.036775,0.001344403,1.60E-08,2.42E-11,7.85E-13,1.80E-24,-7.31E-17,2.90E-24,SUNFLOWER
0.026199493,0.021975078,0.026888781,0.022423934,0.019417514,0.021975078,0.019916975,0.022423934,0.016585578,0.016660644,0.016956826,0.017041293,3.383114323,4.748880152,3.278088986,4.651257838,6.350339474,4.748880152,6.189529773,4.651257838,8.917006588,8.638934686,8.747564125,8.439941344,34.10288305,63.53419322,31.58999364,62.36950642,117.64275,63.53419322,112.0724473,62.36950642,228.2391199,209.4004967,222.2615087,205.1198505,0.359600937,0.278038274,0.366281642,0.283238021,0.231319609,0.278038274,0.236684088,0.283238021,0.177939651,0.177936419,0.182271544,0.182238628,80.45507349,45.40793902,128.1875354,49.60989962,145.9845197,71.30204189,2061.880926,2461.14214,5083.981178,0.001337605,2.02E-07,1.50E-11,5.67E-12,4.71E-23,2.18E-15,-2.27E-23,SUNFLOWER
0.039652378,0.031227594,0.034744842,0.03183422,0.032694513,0.031227594,0.027011965,0.03183422,0.029522519,0.02472634,0.023422938,0.025252529,3.367301205,5.186520632,3.962870101,4.9777537,5.995432881,5.186520632,7.123758191,4.9777537,7.920607251,8.688552097,9.479883814,8.321518351,44.47979518,92.62104631,53.29391113,86.40095553,138.5197647,92.62104631,169.4893167,86.40095553,237.1819789,253.4601271,294.0277,238.7349064,0.454396958,0.342562241,0.399410688,0.356304598,0.342847859,0.342562241,0.286856574,0.356304598,0.293407613,0.24664438,0.233691933,0.261936315,114.9476962,79.88151111,145.6797444,48.92448552,136.7830406,58.09513716,6381.055818,2393.605283,3375.044962,0.001194263,1.68E-07,1.37E-11,1.44E-11,2.11E-23,4.59E-15,2.01E-22,SUNFLOWER
0.022613702,0.019214166,0.022281526,0.018767741,0.016918501,0.019214166,0.016672979,0.018767741,0.014610261,0.014884196,0.014368182,0.014464764,4.850404834,6.693320175,4.742818971,6.511657757,8.682759455,6.693320175,8.518799179,6.511657757,11.64732121,11.31560736,11.45642179,11.00098123,88.45559517,164.9017915,80.37159084,145.6316742,275.3755219,164.9017915,253.8617517,145.6316742,473.0974727,452.0879251,440.8454862,403.2098895,0.311946426,0.242210203,0.30746333,0.237268811,0.200035314,0.242210203,0.196612842,0.237268811,0.156788449,0.159550383,0.153031159,0.154207691,29.40431373,30.39333805,98.78188839,63.16615189,87.94895023,76.57569823,923.754998,3989.962744,5863.83756,0.001595814,1.87E-07,3.45E-10,4.50E-11,9.07E-22,-1.20E-14,-5.53E-21,SUNFLOWER
0.060227302,0.049333126,0.057769223,0.048919792,0.049350725,0.049333126,0.046831689,0.048919792,0.043874242,0.040151866,0.041368326,0.039867501,3.65887203,5.583427998,3.865499086,5.317639128,6.430712641,5.583427998,6.739730824,5.317639128,8.388476093,9.066300521,8.741987253,8.667271152,76.60199828,162.1252639,84.33686243,141.7058663,224.4978397,162.1252639,243.8177998,141.7058663,348.0183203,420.2205796,374.2716166,371.7745903,0.523789008,0.433990164,0.510799783,0.432369219,0.429105823,0.433990164,0.412846891,0.432369219,0.38055275,0.346747563,0.361514048,0.345482537,119.3670336,80.52403424,136.8964491,39.8836109,128.8171779,64.08418425,6484.12009,1590.702418,4106.78267,0.001261884,1.83E-07,7.48E-12,5.62E-12,1.18E-23,4.84E-16,-3.45E-23,SUNFLOWER
0.027080508,0.0233328,0.02710678,0.023556274,0.021981843,0.0233328,0.022675018,0.023556274,0.019643061,0.0194589,0.020687454,0.019593535,3.981317293,6.169623457,4.613431066,5.880229632,7.36164759,6.169623457,8.464410193,5.880229632,10.13888688,10.8061493,11.52684576,10.26876784,47.37885113,107.8474573,60.55449036,96.13880392,160.5342861,107.8474573,202.4743418,96.13880392,303.7846184,332.1053884,373.887182,295.231081,0.336375545,0.249304504,0.308179853,0.254246671,0.226315275,0.249304504,0.210440059,0.254246671,0.183216473,0.173028349,0.172565879,0.176618504,54.50396997,54.37842286,94.91583183,59.70013151,100.2829129,69.24058685,2957.012873,3564.105703,4794.258867,0.001743145,3.33E-07,3.99E-11,5.01E-12,-1.54E-24,-8.13E-17,-7.07E-23,SUNFLOWER
0.038694082,0.026849401,0.0297058,0.026988234,0.031262575,0.026849401,0.023092351,0.026988234,0.02814042,0.021520702,0.020531713,0.021645889,3.141798496,5.269811804,4.254481937,5.217276659,5.229909639,5.269811804,7.381716053,5.217276659,6.655209653,8.518746673,9.669766346,8.425228021,54.03265564,98.02068498,62.68668568,105.6078563,145.5533675,98.02068498,182.7520985,105.6078563,226.4769231,245.3657129,303.73263,260.0409802,0.462210849,0.290486982,0.340533472,0.293385576,0.342775565,0.290486982,0.234254308,0.293385576,0.294839016,0.206996968,0.192043956,0.209595528,48.55696697,62.06715793,113.7072102,68.84627456,120.4082012,74.41559,3852.332094,4739.80952,5537.680035,0.001418558,2.76E-07,1.33E-10,1.48E-12,1.35E-23,-1.55E-16,-1.59E-23,SUNFLOWER
0.027537201,0.022189319,0.026157043,0.02279288,0.020680913,0.022189319,0.019650343,0.02279288,0.017792529,0.016990388,0.016833745,0.017502304,3.563059908,5.699915961,4.001478417,4.99482221,6.837738462,5.699915961,7.694982384,4.99482221,9.817476117,10.70781279,11.06828394,9.299286376,36.5094255,89.34618854,44.08800116,67.97718017,134.3695785,89.34618854,163.0220699,67.97718017,279.0035963,319.1574699,337.9265995,241.2023509,0.379093528,0.28603956,0.356923531,0.297076138,0.255226331,0.28603956,0.239708196,0.297076138,0.20189528,0.189953507,0.18872096,0.19828018,77.35791411,52.38259184,91.9070184,69.75747354,116.9224663,73.53702578,2743.935928,4866.105115,5407.69416,0.001645262,7.89E-08,1.73E-11,1.78E-11,1.12E-22,3.69E-15,-2.92E-22,SUNFLOWER
0.041987168,0.035329897,0.041686455,0.035093217,0.030998077,0.035329897,0.030858569,0.035093217,0.02633555,0.026653709,0.02622818,0.026432623,2.01387176,2.913111352,2.105030224,2.915686762,3.812833333,2.913111352,3.98748126,2.915686762,5.410590971,5.33356102,5.663619318,5.33866614,11.16956071,22.67785229,12.61611779,23.08293531,39.36484426,22.67785229,44.59794491,23.08293531,79.76992886,76.91912733,89.98402129,78.40466237,0.463369552,0.366268967,0.457189854,0.365613738,0.307537659,0.366268967,0.303984252,0.365613738,0.239324608,0.239577251,0.236271716,0.237751963,67.79481199,46.9412916,98.57025068,45.6218203,107.7967439,58.30433631,2203.484857,2081.350487,3399.395632,0.001748914,2.85E-07,1.33E-10,1.54E-11,6.11E-23,7.63E-15,-6.91E-22,SUNFLOWER
0.042085765,0.034886316,0.038779925,0.034793223,0.03660055,0.034886316,0.031463872,0.034793223,0.033718947,0.028579551,0.027744417,0.028481978,8.094442105,11.05794446,8.77429634,10.61588139,12.26029217,11.05794446,13.42812089,10.61588139,14.42777677,15.13071261,15.9784382,14.6198892,256.5607759,457.2353037,293.6698352,418.8116775,570.6230452,457.2353037,666.8983984,418.8116775,770.9785038,822.4673241,909.6752255,778.1044419,0.369687742,0.304581174,0.344404314,0.306648521,0.30867531,0.304581174,0.275430855,0.306648521,0.282530319,0.251379116,0.242551029,0.251878704,101.2420541,85.25311368,109.7123724,59.47807992,110.5292192,68.51732351,7268.093392,3537.641991,4694.623621,0.001589068,2.96E-07,8.95E-12,5.01E-12,2.71E-25,2.13E-15,-3.35E-23,SUNFLOWER
